Dbi	0.002032
Nme1	0.010096
Gm2606	0.010152
Ube2b	0.011136
Mcm6	0.011136
Arglu1	0.011573
Rbl2	0.011573
Asb14	0.011825
Pxmp2	0.011825
Ddt	0.011825
Rmnd1	0.011832
Nsun4	0.011832
Pim3	0.011832
Dynll1	0.011832
Gstm1	0.011832
Myl1	0.011832
Selenbp1	0.011832
Dhrs3	0.013236
Echdc3	0.013236
Tsc2	0.013236
Col3a1	0.013642
Txlnb	0.013642
Rnf181	0.013642
Vim	0.013642
Cpd	0.013642
Maf1	0.013642
Reep3	0.013642
Cks2	0.013642
Ube2a	0.013642
Rrm2	0.013642
Alas1	0.013823
Wwp2	0.013823
Cubn	0.015792
Sesn1	0.015821
Hnrnpab	0.016746
Smc4	0.016746
Lmf1	0.016746
Fzd2	0.017034
Mov10l1	0.017034
Dbp	0.017034
Mrps24	0.017034
Asb11	0.017034
Sar1a	0.017034
Ndufaf7	0.018157
Pnpla2	0.018220
Rnf114	0.018220
Tubb2a	0.021086
Ttc3	0.021379
Ndufs1	0.021523
Trdn	0.022114
Col5a1	0.022114
Mcm2	0.022114
Grb14	0.023745
Neo1	0.023745
Rhoc	0.023745
Myadm	0.023745
Fam120b	0.023745
Nnt	0.023745
Klhl24	0.023745
Son	0.023745
Ik	0.023745
Fam174b	0.024223
Fbn1	0.024977
Ggt5	0.025097
Pcdhb12	0.025097
Qdpr	0.026385
Col5a2	0.026385
Snrpd1	0.026385
Hsp90ab1	0.026935
Tagln2	0.026935
Klf15	0.026935
Sh3bgr	0.026935
Alkbh5	0.026980
Anxa2	0.027077
Ift81	0.027077
Tbca	0.027077
Crebrf	0.027077
Kif22	0.027077
Nans	0.027271
Atox1	0.027271
Smc6	0.027271
Synj2	0.027271
Ap4s1	0.028116
Glo1	0.028116
Pkmyt1	0.028359
Ssr1	0.028697
Irs1	0.028697
Fam160b1	0.028697
Top2a	0.028697
Col4a3bp	0.028697
C1qtnf6	0.028697
Doc2g	0.028697
Ehd4	0.028697
Crybb1	0.028697
Hist1h2bc	0.028697
Slc25a5	0.028697
Gamt	0.028697
Glul	0.028697
2810428I15Rik	0.028697
Timm10b	0.028697
Scd2	0.028697
Msn	0.028697
Srd5a3	0.028697
Mocs2	0.028697
Prpf19	0.028697
Ndufv1	0.028697
Rab14	0.028697
Edf1	0.028697
Ndufaf5	0.028697
Bsg	0.028697
Vwa8	0.028697
2010111I01Rik	0.028697
Birc5	0.028697
Lasp1	0.028697
Nfatc3	0.029045
Bcl2l11	0.029429
Psma2	0.030256
Pkp4	0.030256
Sdc4	0.030434
Kdm5a	0.030434
Bach1	0.030434
Mpnd	0.030434
Pkm	0.030434
Lrrc59	0.030661
Mdp1	0.030661
Trip13	0.030661
Jade1	0.030682
Postn	0.030995
Mpst	0.031208
Fstl1	0.031527
Cdc20	0.031774
Akt2	0.032148
Man1a	0.032148
Nuf2	0.032246
Sec61b	0.032246
B4galt6	0.032246
Zfp445	0.032246
Pgp	0.032246
Ivns1abp	0.033339
Mki67	0.033854
Psma7	0.034267
Vegfb	0.034267
Art3	0.034267
Mrpl13	0.034267
U2af1	0.034267
Fabp4	0.034267
Meox1	0.034267
Sphk1	0.034267
Abcc8	0.034267
Prc1	0.034344
Psmc4	0.034547
Ssb	0.034547
Eif4g1	0.034547
Eif4e2	0.034763
Peli1	0.034862
Stom	0.034862
Zfyve21	0.034862
Tubg1	0.034862
Apmap	0.034929
Calm1	0.034929
Chp1	0.034929
Fkbp10	0.034929
Cops7a	0.034929
Slc2a4	0.034929
Ryr2	0.035142
Rnf115	0.035333
Pex12	0.035579
Vcan	0.035579
Gtf2i	0.036079
Malat1	0.036252
Polr3k	0.036259
Pcnx	0.036469
Ctdnep1	0.036519
Cln6	0.036519
Cdkn1a	0.036519
Kcnk2	0.036519
Wnk4	0.036606
Eif4a2	0.036629
Ptges3	0.036918
BI738328	0.036918
Spag5	0.037262
H2afz	0.037262
Cald1	0.037366
Hdhd3	0.037415
Sel1l3	0.037415
S100a11	0.038103
Sbk1	0.038207
Hspb3	0.038207
Actr3	0.038207
Parl	0.038348
Gabarapl1	0.038348
Akt1	0.038348
Cebpb	0.038348
Pdk4	0.038348
Acss1	0.038348
Dram1	0.038348
Wdr6	0.038348
Mau2	0.038348
Pde3a	0.038348
Proser1	0.038348
Ttc7b	0.038348
Cp	0.038348
Gm6788	0.038348
Smek2	0.038348
Ttll1	0.038348
Psmd14	0.038348
Slc4a4	0.038348
Coro6	0.038348
LOC100504949	0.038348
Rfc1	0.038348
Fam69b	0.038348
Glrx	0.038348
Snta1	0.038448
Ift172	0.038448
Pcbp1	0.038448
Rbfox1	0.038448
Rai14	0.038448
Coa5	0.038448
Plcg2	0.038448
Gns	0.038448
Fip1l1	0.038448
Cflar	0.038448
Oxld1	0.038704
Hopx	0.038975
Tmem56	0.038982
Fam96a	0.038982
Wdfy3	0.038982
Eci2	0.039028
Dstn	0.039028
Tuba1a	0.039028
Ctsb	0.039077
Nr5a2	0.039110
Mllt11	0.039110
Pmepa1	0.039110
Rbm5	0.039268
Dusp8	0.039268
Prdx4	0.039277
Mrps11	0.039358
Eif2b2	0.039416
Cotl1	0.039651
Serhl	0.039685
Itsn1	0.039875
LOC100504837	0.039875
Fkbp1a	0.039875
Shmt1	0.039875
Ncln	0.039875
Uhrf1	0.039875
Prelid1	0.039875
Ctla2b	0.040183
Iqgap1	0.040183
Atf2	0.040183
Fam213a	0.040183
Hadhb	0.040183
Aamp	0.040183
Ccnb1	0.040517
Aqp4	0.040628
Aldh18a1	0.040728
Wdr75	0.040728
Acot10	0.041023
Pde9a	0.041164
Slirp	0.041174
Bcs1l	0.041578
Zfp62	0.042000
Dnajc28	0.042000
Gbp7	0.042000
Rit1	0.042000
Sept4	0.042000
Fam134b	0.042000
Pfkfb3	0.042000
Ddx39	0.042000
Fv1	0.042628
Prrc1	0.042650
Camk1	0.042650
Taok1	0.043066
Dusp12	0.043087
Pex11a	0.043179
Akap9	0.043193
Hist1h2ao	0.044378
Tns1	0.044398
Trib2	0.044398
Crbn	0.044398
Phyh	0.044398
Med21	0.044398
Fads3	0.044398
Arhgap9	0.044777
Ptdss1	0.045143
Acadsb	0.045250
Yipf7	0.045794
Wfs1	0.046380
Brd8	0.046654
Gna13	0.046740
Sepp1	0.046740
Lpl	0.046905
Pcmt1	0.046905
Kctd1	0.046943
Mt2	0.047773
Mapk13	0.047913
Ppat	0.047913
Ckap2	0.048072
Stt3a	0.048072
Ubap2l	0.048072
Cul3	0.048072
Gimap4	0.048097
Racgap1	0.048110
Grn	0.048110
Mapk12	0.048110
Ckb	0.048110
Pmm2	0.048110
Stbd1	0.048110
Crtap	0.048110
Smap1	0.048110
Rbm38	0.048129
Fdft1	0.048156
Zfand5	0.048203
Palmd	0.048346
Pmm1	0.048346
Igfbp7	0.048602
Ube4b	0.048966
Rab3d	0.048966
Rcbtb2	0.048966
Hmgb2	0.048966
Rdm1	0.049167
Trap1	0.049167
