Pxmp2	0.011516
Mut	0.011516
Dbi	0.011516
Col4a5	0.011516
Rps4x	0.011516
Mtss1	0.012252
Tmed9	0.014376
Klf7	0.014376
Slc39a1	0.014397
Ddt	0.014397
Tspo	0.014397
Rbl2	0.019821
Ckb	0.019821
Ptpn21	0.019821
Jam3	0.024035
Rmnd1	0.025008
Hipk2	0.025319
Kcnj14	0.027073
Selenbp1	0.027073
Yipf7	0.027073
Opn3	0.027073
Abcc8	0.027073
Sms	0.027073
Tgm2	0.027501
Cttn	0.033082
Maf1	0.033082
Phxr4	0.034702
Hnrnpa1	0.034702
Ube2b	0.034702
Amph	0.034702
Rab14	0.034702
Hist1h2bc	0.034702
Abcc9	0.034702
Eci2	0.034702
Shmt1	0.034702
Dhrs3	0.034702
Ap4s1	0.034702
Ptgr2	0.034702
2810004N23Rik	0.034702
Cpd	0.034702
Alkbh5	0.034702
Hist1h1c	0.034702
Gkap1	0.034702
Msn	0.034702
Sepp1	0.034702
Ubap2l	0.034702
Fscn1	0.034702
Phb2	0.034702
Rpl7	0.034702
Eif3b	0.034702
Slc4a2	0.034702
Ahcyl2	0.034702
U2af1	0.034702
Psme1	0.034702
Glul	0.034702
As3mt	0.034702
Hopx	0.034702
Ube2a	0.034702
Atp5g2	0.034702
Clptm1l	0.034702
Rps3a2	0.034702
Arglu1	0.034702
Rab31	0.034702
Nomo1	0.034702
Tsn	0.036693
Nme1	0.036693
Bckdhb	0.036693
Ptprs	0.036693
Asb14	0.036693
Ptms	0.036693
Mov10l1	0.036693
Gstm1	0.036693
Srrm2	0.036693
Zfp553	0.036693
Smc6	0.036693
Ccz1	0.036693
Alyref	0.036693
Rpl9	0.036693
Rpl27	0.036693
Copg1	0.036768
Wif1	0.036768
Rexo2	0.036768
Cd2ap	0.036768
Echdc3	0.036768
G3bp2	0.036768
Pitpna	0.036768
Nxph1	0.036768
Narf	0.036768
Myl1	0.036768
Pmm2	0.036768
Reep3	0.036768
Ndufv1	0.036768
Ap2b1	0.036768
Mapre3	0.036768
Sh2b1	0.036768
Gpc4	0.036768
Atad2b	0.036768
Bcl2l11	0.036768
Atp6v0e	0.036768
Sypl	0.036768
Wwp2	0.036768
Ssr1	0.036768
Olfm1	0.036768
Atm	0.036768
Gamt	0.036768
Fbxo38	0.036768
Emcn	0.036880
Ociad1	0.037473
Samd8	0.037497
Npm1	0.037573
Parp12	0.037588
Il10rb	0.037588
Higd1a	0.037588
Sst	0.037780
Uxs1	0.037780
Immp2l	0.037780
Spns1	0.037780
Iqgap1	0.037920
Prpf38a	0.037920
Crybb1	0.037940
Ajuba	0.037940
Pex13	0.039054
Vwa8	0.039077
Coro2a	0.039685
Klhl2	0.039685
Cks2	0.040730
Nme6	0.040956
Ginm1	0.041266
Zmynd11	0.042493
Rfc1	0.042687
Dbp	0.042789
Aamdc	0.042789
Rgs4	0.043101
Itgb1bp2	0.043101
Gstm7	0.043101
Tjp1	0.043101
Sertad2	0.043101
Aars	0.043101
Gnao1	0.043101
Trim47	0.043101
Tfb2m	0.043398
F2r	0.043634
Usp19	0.043634
Spag7	0.043634
Nr1h3	0.043697
Pex12	0.044935
Gpr56	0.044935
Msl2	0.045026
Snta1	0.045215
Snx9	0.045215
Nars	0.045215
Tspan13	0.045215
Fam69b	0.045215
Dnajc19	0.045661
Ttll1	0.045661
Aig1	0.045661
Psmd14	0.045661
Nacc1	0.045984
Zdhhc20	0.045984
Smek2	0.045984
Spred2	0.045984
Phf20	0.046002
Mpp6	0.046338
Cog4	0.047637
Vegfb	0.047637
Rpl18	0.047912
Lgals8	0.048763
Irs1	0.048763
Gpt2	0.048838
Pstk	0.049361
Slc8b1	0.049715
Nsun2	0.049715
Trip6	0.049715
Mtg1	0.049715
Tmbim1	0.049715
Nnt	0.049715
Rasl10a	0.049715
Rbfox1	0.049715
Cxcl12	0.049715
Ints6	0.049715
Cct5	0.049715
Slc25a20	0.049715
Nfatc3	0.049715
Naca	0.049715
Comtd1	0.049715
Ank3	0.049715
Asrgl1	0.049715
Ttc3	0.049715
Capn2	0.049715
Fign	0.049715
Mllt11	0.049715
Fads3	0.049715
Wnk4	0.049715
Safb2	0.049715
Rps5	0.049715
Cyb5r3	0.049715
Dpp7	0.049715
Gpcpd1	0.049715
